Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,Time_sec,location_short,time,SEL_dB,tags,type,operator
Tue 02:58:49 AM,55.0782,-7.0002,↘ 119°,483.0,556.0,"35,000",-25,FlightAware ADS-B (EDI / EGPH),Arrivals,UAL909,2025-03-25 09:27:00,10729,Co,2025-03-24 08:11:07,83.37762662235309,Zwanenburgbaan36C_L,Boeing 767 322ER/W,United Airlines
Tue 02:58:50 AM,52.3705,4.7127,↓ 183°,137.0,158.0,75,-750,FlightAware ADS-B (AMS / EHAM),Arrivals,UAL20,2025-03-25 08:09:09,10730,Co,2025-03-24 07:32:04,83.44103507468526,Zwanenburgbaan36C_L,Boeing 767 322ER,United Airlines
Tue 02:58:51 AM,52.3288,3.0846,→ 70°,365.0,420.0,"17,150","-1,575",FlightAware ADS-B (EGSW),Arrivals,KLM1040,2025-03-25 08:28:32,10731,Da,2025-03-24 09:23:48,72.89411408419588,Zwanenburgbaan36C_L,Boeing 777-300ER,KLM
Tue 02:58:54 AM,51.8872,4.7385,↙ 206°,325.0,374.0,"14,350","2,803",FlightAware ADS-B (EHMZ),Departures,KLM1501,2025-03-25 08:09:09,10734,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:58:56 AM,52.4809,5.8399,← 281°,291.0,335.0,"12,675","-1,893",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1628,2025-03-25 08:28:32,10736,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:58:57 AM,49.6501,-7.8219,↗ 64°,497.0,572.0,"39,000",-25,FlightAware ADS-B (BRS / EGGD),Arrivals,KLM702,2025-03-25 09:27:00,10737,Co,2025-03-24 08:13:10,81.6685123741761,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Tue 02:59:02 AM,53.1153,0.1106,→ 97°,463.0,533.0,"39,000",-471,FlightAware ADS-B (HYC / EGTB),Arrivals,KLM1126,2025-03-25 08:47:57,10742,Co,2025-03-24 08:04:17,78.0735334403633,Zwanenburgbaan36C_L,Embraer ERJ 190-100 STD,KLM
Tue 02:59:03 AM,52.3745,6.4352,← 285°,320.0,368.0,"18,775","-2,130",FlightAware ADS-B (UDE / EHVK),Arrivals,KLM836,2025-03-25 08:28:32,10743,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 02:59:04 AM,51.9433,7.1423,← 309°,444.0,511.0,"33,700","-3,160",FlightAware ADS-B (EHDB),Arrivals,KLM1600,2025-03-25 08:28:32,10744,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:05 AM,52.0736,6.974,← 303°,438.0,504.0,"26,775","-2,192",FlightAware ADS-B (ETNN),Arrivals,KLM1964,2025-03-25 08:28:32,10745,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:06 AM,52.3604,4.7118,↓ 183°,139.0,160.0,739.9079578634721,-469,FlightAware ADS-B (AMS / EHAM),Arrivals,UAL20,2025-03-25 08:09:09,10746,Co,2025-03-24 07:32:04,83.44103507468526,Zwanenburgbaan36C_L,Boeing 767 322ER,United Airlines
Tue 02:59:11 AM,52.4079,4.7471,↓ 184°,170.0,196.0,"1,425","-1,000",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10751,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:12 AM,50.9369,3.2014,↗ 26°,376.0,433.0,"27,200","-1,543",FlightAware ADS-B (EGUV),Arrivals,KLM1510,2025-03-25 08:47:57,10752,Co,2025-03-24 12:26:18,82.0407472681304,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:59:15 AM,53.6957,-3.6377,↘ 112°,434.0,499.0,"35,750",625,FlightAware ADS-B (ORM / EGBK),Arrivals,KLM946,2025-03-25 09:07:24,10755,Da,2025-03-24 07:56:16,76.81778163797976,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 02:59:19 AM,53.5455,7.5862,↙ 230°,425.0,489.0,"34,975","-1,057",FlightAware ADS-B (EDXI),Arrivals,KLM1248,2025-03-25 08:47:57,10759,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 02:59:21 AM,51.9664,7.0951,← 307°,446.0,513.0,"32,775","-3,458",FlightAware ADS-B (GUT / ETUO),Arrivals,KLM1600,2025-03-25 08:28:32,10761,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:22 AM,52.3517,4.7109,↓ 183°,116.0,133.0,583.7025360002328,-188,FlightAware ADS-B (AMS / EHAM),Arrivals,UAL20,2025-03-25 08:09:09,10762,Co,2025-03-24 07:32:04,83.44103507468526,Zwanenburgbaan36C_L,Boeing 767 322ER,United Airlines
Tue 02:59:23 AM,52.3816,6.3915,← 285°,318.0,366.0,"18,050","-1,890",FlightAware ADS-B (EHVB),Arrivals,KLM836,2025-03-25 08:28:32,10763,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 02:59:25 AM,50.9364,4.0413,↙ 203°,470.0,541.0,"29,450",977,FlightAware ADS-B (EHTE),Departures,TRA5753,2025-03-25 08:09:09,10765,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 02:59:26 AM,52.0957,6.9141,← 299°,432.0,497.0,"26,025","-1,955",FlightAware ADS-B (ENS / EHTW),Arrivals,KLM1964,2025-03-25 08:28:32,10766,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:33 AM,50.2503,2.614,↗ 34°,424.0,488.0,"35,475",-950,FlightAware ADS-B (URO / LFOP),Arrivals,KLM1500,2025-03-25 08:47:57,10773,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:59:38 AM,52.4911,5.749,← 281°,292.0,336.0,"11,325","-1,708",FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1628,2025-03-25 08:28:32,10778,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:59:40 AM,51.9865,7.0449,← 301°,453.0,521.0,"31,625","-3,125",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1600,2025-03-25 08:28:32,10780,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:41 AM,52.3869,4.7453,↓ 183°,142.0,163.0,975,-938,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10781,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:42 AM,50.9836,3.238,↗ 26°,367.0,422.0,"26,400","-1,550",FlightAware ADS-B (EBBL),Arrivals,KLM1510,2025-03-25 08:47:57,10782,Co,2025-03-24 12:26:18,82.0407472681304,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:59:43 AM,52.7968,2.4447,→ 105°,418.0,481.0,"25,900","-1,903",FlightAware ADS-B (BRU / EBBR),Arrivals,KLM934,2025-03-25 08:28:32,10783,Co,2025-03-24 07:40:00,80.77320570057506,Zwanenburgbaan36C_L,Boeing 737-900,KLM
Tue 02:59:45 AM,53.6731,-3.5447,↘ 112°,435.0,501.0,"36,000",250,FlightAware ADS-B (EMA / EGNX),Arrivals,KLM946,2025-03-25 09:07:24,10785,Da,2025-03-24 07:56:16,76.81778163797976,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 02:59:47 AM,53.5112,7.5166,↙ 231°,421.0,484.0,"34,500","-1,009",FlightAware ADS-B (EDWK),Arrivals,KLM1248,2025-03-25 08:47:57,10787,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 02:59:50 AM,50.8874,4.0088,↙ 203°,473.0,544.0,"29,825",917,FlightAware ADS-B (AMS / EHAM),Departures,TRA5753,2025-03-25 08:09:09,10790,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 02:59:51 AM,52.3798,4.7446,↓ 184°,140.0,161.0,800,"-1,031",Surface and Near-Surface,Arrivals,KLM1310,2025-03-25 08:09:09,10791,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 02:59:52 AM,51.8087,4.6774,↙ 206°,331.0,381.0,"17,225","2,423",FlightAware ADS-B (RTM / EHRD),Departures,KLM1501,2025-03-25 08:09:09,10792,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 02:59:53 AM,52.3929,6.3215,← 285°,317.0,365.0,"17,200","-1,500",FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM836,2025-03-25 08:28:32,10793,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 02:59:57 AM,52.3758,4.7443,↓ 183°,139.0,160.0,700,-818,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10797,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:01 AM,52.1277,6.8138,← 297°,417.0,480.0,"24,950","-1,708",FlightAware ADS-B (DTM / EDLW),Arrivals,KLM1964,2025-03-25 08:28:32,10801,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:02 AM,53.1001,0.3215,→ 97°,456.0,525.0,"37,700","-1,418",FlightAware ADS-B (EGNO),Arrivals,KLM1126,2025-03-25 08:47:57,10802,Co,2025-03-24 08:04:17,78.0735334403633,Zwanenburgbaan36C_L,Embraer ERJ 190-100 STD,KLM
Tue 03:00:09 AM,52.0174,6.9602,← 301°,448.0,516.0,"30,275","-2,545",FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM1600,2025-03-25 08:28:32,10809,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:12 AM,51.0289,3.2735,↗ 26°,361.0,415.0,"25,650","-1,525",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1510,2025-03-25 08:47:57,10812,Co,2025-03-24 12:26:18,82.0407472681304,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:13 AM,52.3657,4.7433,↓ 184°,138.0,159.0,500,-703,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10813,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:16 AM,51.7736,4.65,↙ 206°,356.0,410.0,"17,775","1,395",FlightAware ADS-B (GLZ / EHGR),Departures,KLM1501,2025-03-25 08:09:09,10816,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:17 AM,53.4744,7.4419,↙ 230°,420.0,483.0,"34,000","-1,000",FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1248,2025-03-25 08:47:57,10817,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 03:00:19 AM,50.8291,3.97,↙ 203°,477.0,549.0,"30,275",966,FlightAware ADS-B (DUS / EDDL),Departures,TRA5753,2025-03-25 08:09:09,10819,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:00:21 AM,52.3801,3.3117,→ 70°,352.0,405.0,"14,225","-2,125",FlightAware ADS-B (NWI / EGSH),Arrivals,KLM1040,2025-03-25 08:28:32,10821,Da,2025-03-24 09:23:48,72.89411408419588,Zwanenburgbaan36C_L,Boeing 777-300ER,KLM
Tue 03:00:29 AM,52.3559,4.7423,↓ 183°,141.0,162.0,325,-703,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10829,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:31 AM,52.1539,6.7308,← 297°,407.0,468.0,"24,175","-1,800",FlightAware ADS-B (ETNN),Arrivals,KLM1964,2025-03-25 08:28:32,10831,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:32 AM,52.5043,5.6326,← 281°,285.0,328.0,"9,975","-1,500",FlightAware ADS-B (EHHV),Arrivals,KLM1628,2025-03-25 08:28:32,10832,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:33 AM,50.3489,2.7164,↗ 34°,428.0,493.0,"34,525",-950,FlightAware ADS-B (EBFN),Arrivals,KLM1500,2025-03-25 08:47:57,10833,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:35 AM,51.745,4.6278,↙ 206°,373.0,429.0,"18,225","1,846",FlightAware ADS-B (EHDB),Departures,KLM1501,2025-03-25 08:09:09,10835,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:36 AM,52.0452,6.8836,← 300°,438.0,504.0,"29,250","-2,421",FlightAware ADS-B (EHTE),Arrivals,KLM1600,2025-03-25 08:28:32,10836,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:43 AM,52.766,2.6267,→ 106°,403.0,464.0,"23,775","-2,100",FlightAware ADS-B (BRU / EBBR),Arrivals,KLM934,2025-03-25 08:28:32,10843,Co,2025-03-24 07:40:00,80.77320570057506,Zwanenburgbaan36C_L,Boeing 737-900,KLM
Tue 03:00:45 AM,52.3457,4.7413,↓ 184°,139.0,160.0,125,-750,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10845,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:47 AM,53.4379,7.3682,↙ 230°,416.0,479.0,"33,500","-1,000",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1248,2025-03-25 08:47:57,10847,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 03:00:49 AM,50.7659,3.9281,↙ 203°,481.0,554.0,"30,775","1,225",FlightAware ADS-B (RTM / EHRD),Departures,TRA5753,2025-03-25 08:09:09,10849,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:00:51 AM,52.1715,6.6751,← 297°,401.0,461.0,"23,450","-2,130",FlightAware ADS-B (ENS / EHTW),Arrivals,KLM1964,2025-03-25 08:28:32,10851,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:00:55 AM,51.7152,4.6046,↙ 206°,378.0,435.0,"18,975","2,325",FlightAware ADS-B (EHSE),Departures,KLM1501,2025-03-25 08:09:09,10855,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:00:57 AM,49.7731,-7.4377,↗ 64°,495.0,570.0,"39,000",-25,FlightAware ADS-B (LRT / LFRH),Arrivals,KLM702,2025-03-25 09:27:00,10857,Co,2025-03-24 08:13:10,81.6685123741761,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Tue 03:01:01 AM,52.3347,4.7403,↓ 183°,140.0,161.0,739.9079578634721,-609,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1310,2025-03-25 08:09:09,10861,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:02 AM,52.5108,5.5715,← 279°,281.0,323.0,"9,275","-1,443",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1628,2025-03-25 08:28:32,10862,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:03 AM,50.3977,2.767,↗ 34°,429.0,494.0,"34,050",-525,FlightAware ADS-B (EBTN),Arrivals,KLM1500,2025-03-25 08:47:57,10863,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:06 AM,52.0773,6.7948,← 300°,430.0,495.0,"27,975","-2,475",FlightAware ADS-B (DHR / EHKD),Arrivals,KLM1600,2025-03-25 08:28:32,10866,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:11 AM,51.8578,8.9873,← 287°,443.0,510.0,"36,000",25,FlightAware ADS-B (EDTC),Arrivals,KLM1362,2025-03-25 08:47:57,10871,Da,2025-03-24 18:10:17,78.99127178492581,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:13 AM,52.7514,2.7118,→ 106°,397.0,457.0,"22,775","-2,050",FlightAware ADS-B (NWI / EGSH),Arrivals,KLM934,2025-03-25 08:28:32,10873,Co,2025-03-24 07:40:00,80.77320570057506,Zwanenburgbaan36C_L,Boeing 737-900,KLM
Tue 03:01:15 AM,51.6827,4.5795,↙ 206°,384.0,442.0,"19,775","2,368",FlightAware ADS-B (EHHV),Departures,KLM1501,2025-03-25 08:09:09,10875,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:17 AM,52.3248,4.7395,↓ 183°,134.0,154.0,672.3313858931793,-469,FlightAware ADS-B (EHVB),Arrivals,KLM1310,2025-03-25 08:09:09,10877,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:19 AM,54.9178,-6.4966,↘ 119°,485.0,558.0,"35,000",-25,FlightAware ADS-B (DUB / EIDW),Arrivals,UAL909,2025-03-25 09:27:00,10879,Co,2025-03-24 08:11:07,83.37762662235309,Zwanenburgbaan36C_L,Boeing 767 322ER/W,United Airlines
Tue 03:01:20 AM,52.4242,6.126,← 285°,303.0,349.0,"15,400","-1,240",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM836,2025-03-25 08:28:32,10880,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 03:01:21 AM,52.1954,6.599,← 297°,394.0,453.0,"22,400","-2,075",FlightAware ADS-B (ZOW / EDWN),Arrivals,KLM1964,2025-03-25 08:28:32,10881,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:25 AM,52.5147,5.52,← 276°,280.0,322.0,"8,700","-1,358",FlightAware ADS-B (DHR / EHKD),Arrivals,KLM1628,2025-03-25 08:28:32,10885,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:26 AM,51.4647,-0.4966,← 269°,148.0,170.0,"1,000","1,875",FlightAware ADS-B (HYC / EGTB),Arrivals,KLM1000,2025-03-25 09:07:24,10886,Da,2025-03-24 09:09:12,76.95232936656954,Zwanenburgbaan36C_L,Airbus SAS A330-203,KLM
Tue 03:01:30 AM,50.6853,3.875,↙ 203°,477.0,549.0,"31,725","1,373",FlightAware ADS-B (DUS / EDDL),Departures,TRA5753,2025-03-25 08:09:09,10890,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:01:33 AM,51.6538,4.557,↙ 206°,390.0,449.0,"20,475","2,378",FlightAware ADS-B (GLZ / EHGR),Departures,KLM1501,2025-03-25 08:09:09,10893,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:36 AM,52.1056,6.7166,← 301°,424.0,488.0,"26,775","-2,373",FlightAware ADS-B (DHR / EHKD),Arrivals,KLM1600,2025-03-25 08:28:32,10896,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:43 AM,52.736,2.7991,→ 106°,389.0,448.0,"21,725","-2,100",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM934,2025-03-25 08:28:32,10903,Co,2025-03-24 07:40:00,80.77320570057506,Zwanenburgbaan36C_L,Boeing 737-900,KLM
Tue 03:01:45 AM,54.5715,4.3738,↙ 207°,421.0,484.0,"39,750",-677,FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM1150,2025-03-25 08:47:57,10905,Co,2025-03-24 18:26:11,78.70960615852167,Zwanenburgbaan36C_L,Embraer ERJ 190-100 STD,KLM
Tue 03:01:47 AM,53.3638,7.2195,↙ 230°,405.0,466.0,"32,275","-1,600",FlightAware ADS-B (ENS / EHTW),Arrivals,KLM1248,2025-03-25 08:47:57,10907,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 03:01:49 AM,54.8835,-6.3902,↘ 119°,485.0,558.0,"35,000",25,FlightAware ADS-B (NCL / EGNT),Arrivals,UAL909,2025-03-25 09:27:00,10909,Co,2025-03-24 08:11:07,83.37762662235309,Zwanenburgbaan36C_L,Boeing 767 322ER/W,United Airlines
Tue 03:01:50 AM,52.4348,6.0594,← 284°,297.0,342.0,"14,775","-1,375",FlightAware ADS-B (EHTE),Arrivals,KLM836,2025-03-25 08:28:32,10910,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 03:01:51 AM,52.2204,6.5188,← 297°,388.0,447.0,"21,375","-2,040",FlightAware ADS-B (EHDR),Arrivals,KLM1964,2025-03-25 08:28:32,10911,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:01:55 AM,52.5188,5.4596,← 277°,274.0,315.0,"8,075","-1,350",FlightAware ADS-B (EHDL),Arrivals,KLM1628,2025-03-25 08:28:32,10915,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:56 AM,51.6145,4.5281,↙ 203°,396.0,456.0,"21,400","2,349",FlightAware ADS-B (RTM / EHRD),Departures,KLM1501,2025-03-25 08:09:09,10916,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:01:58 AM,51.4743,-0.5374,← 299°,201.0,231.0,"1,625","1,313",FlightAware ADS-B (NHT / EGWU),Arrivals,KLM1000,2025-03-25 09:07:24,10918,Da,2025-03-24 09:09:12,76.95232936656954,Zwanenburgbaan36C_L,Airbus SAS A330-203,KLM
Tue 03:02:00 AM,50.6213,3.833,↙ 203°,475.0,547.0,"32,400","1,235",FlightAware ADS-B (BRU / EBBR),Departures,TRA5753,2025-03-25 08:09:09,10920,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:02:01 AM,52.1299,6.6492,← 300°,417.0,480.0,"25,800","-2,060",FlightAware ADS-B (EBSJ),Arrivals,KLM1600,2025-03-25 08:28:32,10921,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:02:03 AM,50.4965,2.87,↗ 34°,428.0,493.0,"33,950",-600,FlightAware ADS-B (EHSE),Arrivals,KLM1500,2025-03-25 08:47:57,10923,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:02:11 AM,52.2373,6.4649,← 297°,385.0,443.0,"20,700","-1,920",FlightAware ADS-B (EHDB),Arrivals,KLM1964,2025-03-25 08:28:32,10931,Da,2025-03-24 18:48:52,78.04397505191102,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Tue 03:02:13 AM,52.7212,2.8832,→ 106°,383.0,441.0,"20,675","-2,050",FlightAware ADS-B (EHVB),Arrivals,KLM934,2025-03-25 08:28:32,10933,Co,2025-03-24 07:40:00,80.77320570057506,Zwanenburgbaan36C_L,Boeing 737-900,KLM
Tue 03:02:14 AM,51.4812,-0.5583,← 298°,224.0,258.0,"2,050","2,250",FlightAware ADS-B (LHR / EGLL),Arrivals,KLM1000,2025-03-25 09:07:24,10934,Da,2025-03-24 09:09:12,76.95232936656954,Zwanenburgbaan36C_L,Airbus SAS A330-203,KLM
Tue 03:02:15 AM,54.5229,4.3297,↙ 208°,418.0,481.0,"39,300",-950,FlightAware ADS-B (FCN / ETMN),Arrivals,KLM1150,2025-03-25 08:47:57,10935,Co,2025-03-24 18:26:11,78.70960615852167,Zwanenburgbaan36C_L,Embraer ERJ 190-100 STD,KLM
Tue 03:02:17 AM,53.3321,7.1565,↙ 230°,399.0,459.0,"31,400","-1,825",FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM1248,2025-03-25 08:47:57,10937,Da,2025-03-24 18:35:54,73.97836425772277,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Tue 03:02:20 AM,52.4452,5.9929,← 284°,297.0,342.0,"14,025","-1,408",FlightAware ADS-B (EHTE),Arrivals,KLM836,2025-03-25 08:28:32,10940,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Tue 03:02:21 AM,50.58,3.805,↙ 206°,475.0,547.0,"32,775","1,095",FlightAware ADS-B (EBAV),Departures,TRA5753,2025-03-25 08:09:09,10941,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:02:25 AM,52.5232,5.3955,← 276°,269.0,310.0,"7,350","-1,400",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1628,2025-03-25 08:28:32,10945,Co,2025-03-24 17:39:28,78.77510297872848,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:02:26 AM,51.5645,4.4944,↙ 203°,402.0,463.0,"22,550","2,300",FlightAware ADS-B (ESS / EDLE),Departures,KLM1501,2025-03-25 08:09:09,10946,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:02:33 AM,50.5466,2.9225,↗ 34°,432.0,497.0,"33,400","-1,425",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1500,2025-03-25 08:47:57,10953,Co,2025-03-24 14:38:57,80.2369339658034,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Tue 03:02:37 AM,50.5498,3.7787,↙ 210°,474.0,545.0,"33,075","1,141",FlightAware ADS-B (AMS / EHAM),Departures,TRA5753,2025-03-25 08:09:09,10957,Da,2025-03-24 22:57:19,63.02030000829775,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Tue 03:02:39 AM,52.4509,5.9569,← 286°,295.0,339.0,"13,625","-1,347",FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM836,2025-03-25 08:28:32,10959,Da,2025-03-24 07:23:04,79.39454792543735,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
